N,P,K,temperature,humidity,ph,rainfall,label
37,67,40,25.80910505,54.90585853,6.05196831,99.44290078,groundnut
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya
77,34,38,35.89892517,39.29248802,5.78323198,55.39240385,bajra
127,41,69,26.52052122,84.59221974,7.10183354,265.93660691,sugarcane
173,60,40,33.37839003,67.12812928,7.7382885,252.68827322,sugarcane
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans
32,38,24,31.86747556,47.67026713,7.05298904,84.17932796,bajra
61,22,112,30.76655471,92.24116963,7.43296312,269.87103362,coconut
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton
17,57,21,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans
102,45,75,25.72780097,81.78737968,6.86690562,201.88297003,banana
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
66,41,23,29.2014948,56.70227985,7.41080387,72.03189966,jowar
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram
69,45,24,33.62101348,57.61349058,5.52168127,112.34760532,jowar
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes
93,47,78,15.65246877,72.81648173,6.60551161,168.9986967,cardamom
169,47,69,28.04699638,67.85021879,7.90646828,183.51316543,sugarcane
159,61,77,30.35745837,85.65292026,6.91241246,203.63496609,sugarcane
58,30,67,22.85037098,83.34198964,6.49468762,240.22174848,coffee
124,50,60,20.88134841,67.80283199,5.65888583,102.49340831,turmeric
103,39,43,23.75426366,40.30500616,6.08296307,109.74008684,wheat
67,20,42,19.30112988,71.75863082,5.52409751,233.39060745,cardamom
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice
33,59,19,23.19305333,62.74710773,7.641024177,49.55213308,lentil
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,lentil
115,53,63,26.63422205,78.64049147,6.90973494,133.17242055,sugarcane
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans
90,40,56,21.43878549,80.68967617,5.47526251,167.99917583,coffee
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
98,44,54,16.2152985,92.68000821,6.1780642,280.84843303,cardamom
85,34,68,18.09212617,89.80467863,6.5853427,212.99249546,cardamom
59,70,84,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea
63,34,36,18.78604985,58.06209968,6.3486261,107.48604849,wheat
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
40,42,47,31.45420795,60.40745027,6.68071371,117.52742869,groundnut
52,23,71,17.55582075,81.513424,5.48670816,227.51475023,cardamom
50,23,56,27.83779757,89.31250385,5.94460302,180.8038547,cardamom
70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,maize
67,45,47,34.2616787,41.42173334,7.26552198,114.66583216,jowar
64,54,48,29.98251998,68.17063922,6.41017527,179.32357354,soybean
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya
26,30,26,27.43800399,63.60138473,7.08478675,115.03851775,groundnut
139,60,59,22.59802759,55.03365964,6.0809201,159.60938459,cotton
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon
51,43,57,18.61403772,82.77255665,5.78600114,162.5289616,cardamom
116,49,44,28.33784261,72.81870406,6.30156765,158.60624471,tea
29,36,37,24.93705313,67.53752513,6.21456389,68.90159372,groundnut
107,65,100,20.35153926,87.89193347,7.2043977,126.41116407,turmeric
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton
10,59,22,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean
53,24,26,26.10348891,49.28891481,7.73722813,89.47138769,bajra
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
129,40,49,29.41295069,82.66904282,6.40941349,292.27449219,sugarcane
96,32,100,26.68281719,85.44267811,6.18284267,176.59610887,coconut
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
87,27,106,29.29280249,79.14034581,7.13965652,334.58827237,coconut
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,maize
156,65,106,34.57284656,94.85407916,6.1273532,168.8310597,banana
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,maize
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee
72,35,32,26.26328342,67.34574911,7.27254172,173.71345103,soybean
91,50,40,20.82477109,84.1341879,6.462391607000001,230.22422230000004,rice
117,43,30,23.60304563,63.95012082,6.74851218,89.51738868,wheat
69,43,38,31.06627813,65.46119305,7.43477488,160.52327839,soybean
61,35,75,17.93236514,76.69981543,6.26649687,211.95592006,cardamom
68,37,40,34.87539786,54.93627322,7.38977593,74.76166151,bajra
95,43,59,18.31437131,83.11356132,6.50659293,206.54387311,cardamom
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee
58,43,25,14.50804221,56.85466158,6.33153445,61.77925731,mustard
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya
78,32,46,20.92693308,54.49594723,6.38079555,143.26781417,soybean
86,57,28,28.74244753,70.14692168,7.07098333,150.11143258,soybean
85,58,41,21.77046169,80.31964408,7.038096361,226.6555374,rice
57,21,43,34.72725584,41.7176144,5.92570572,77.02983832,jowar
133,68,37,28.0045215,62.45936903,6.55947573,119.13560178,cotton
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton
26,18,42,19.72620525,89.64934166,6.910374919,108.22872759999998,pomegranate
60,44,33,30.57747607,56.14926024,6.38570882,170.02309077,soybean
123,41,73,34.53134917,70.44156685,7.72049158,290.8159152,sugarcane
102,77,69,34.46139402,72.10861931,6.79225873,219.99878035,sugarcane
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango
54,43,39,32.15812726,48.03141926,5.75712159,100.11301213,jowar
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans
27,30,5,32.71748548,90.54608254,7.656978112000001,113.328978,orange
163,45,48,34.88966336,67.19324238,7.67738881,289.1267859,sugarcane
120,56,82,24.68182514,87.19309878,7.98352447,252.12212244,sugarcane
39,30,33,26.8403188,53.82610315,6.55272985,95.18360573,groundnut
57,35,50,25.81374432,30.37906883,6.06794932,46.39312553,jowar
30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple
104,40,60,19.47736355,72.62487991,5.98634057,122.93811116,coffee
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
63,30,35,11.84748148,52.39250296,7.68351135,30.98648935,mustard
77,51,44,23.25583402,82.7015932,7.124333547000001,166.2160846,jute
74,35,66,18.89603762,81.13970893,5.14709469,161.47299993,tea
94,42,46,23.48450017,48.04477118,6.00373115,58.18471103,wheat
80,42,42,14.06813861,47.58242255,6.13434471,89.99725817,mustard
89,22,24,13.19002746,54.43239431,6.22556951,97.77222058,mustard
27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,maize
96,51,117,30.5910405,81.51867309,7.04196743,164.02715692,banana
61,36,73,19.96187708,83.06166473,5.50085803,167.56855141,cardamom
78,22,45,24.47420291,85.06332089,5.65050847,186.08133994,tea
107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
67,45,38,22.72791041,82.17068809999998,7.300410836,260.8875056,rice
55,36,74,21.97312425,64.46063675,5.50926947,181.23311463,coffee
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
162,53,58,30.42396551,86.00395181,6.6610879,157.97475004,sugarcane
54,30,46,34.24066046,56.80986356,6.44429866,77.70117844,jowar
159,52,75,34.39806801,86.28287834,5.79822252,125.25643909,banana
106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,banana
65,25,47,20.73832675,85.21083899,5.87427792,202.43092943,coffee
88,55,73,21.39768832,65.73163647,5.7808085,166.15162576,turmeric
60,45,79,22.8413981,77.76812085,5.9423352,222.289193,cardamom
70,37,26,23.48166732,57.4924508,6.89743807,159.17816391,soybean
83,22,41,31.2357446,50.30499274,7.82446046,80.4296251,jowar
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes
158,51,71,26.23509345,93.25589276,6.73819114,218.09980548,banana
55,31,52,26.99343526,65.24582343,5.32929255,142.72638414,coffee
96,40,90,28.8160401,79.68878353,5.83973639,246.41786006,coconut
88,33,38,18.99398117,54.59054692,6.7314223,61.86038398,wheat
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans
116,39,69,26.21747214,75.15367416,6.29676705,146.57241555,turmeric
80,30,112,26.11916517,70.24683229,6.20471619,125.40257771,coconut
31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans
29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
57,31,41,23.22618067,82.14042659,6.74084871,232.96456357,cardamom
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton
113,66,48,26.18279227,55.63345108,6.80036407,164.37820657,cotton
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
72,38,24,24.5157032,47.97100532,7.44804333,83.87210503,jowar
107,41,79,28.93493756,75.78828769,7.15206082,233.32677137,sugarcane
47,22,35,18.92840834,36.4737824,6.48539442,48.53783038,mustard
69,64,47,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
54,21,38,34.35986574,44.68837795,7.20981189,80.40211221,jowar
40,50,46,31.05435628,43.56128616,6.89463461,60.9086361,jowar
82,30,80,29.81519734,92.65513734,7.39309484,283.96637154,coconut
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana
54,53,34,27.72955586,55.7418905,6.58700349,132.87142697,groundnut
148,79,82,33.2657127,89.07786694,6.76273221,189.62591155,sugarcane
25,37,42,27.54865186,53.54345567,7.01719416,70.17848904,groundnut
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
120,47,79,27.05943576,85.21112023,6.01318065,179.79283085,tea
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut
67,30,34,22.61989914,47.20549309,7.20641265,61.15431312,mustard
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton
99,37,47,24.08549224,84.61400588,5.63148893,295.11764525,cardamom
23,65,48,24.68194778,48.33835622,6.0895107,75.1723291,groundnut
89,26,25,12.45373147,52.96151142,7.72915448,33.0379886,mustard
90,64,83,26.37352626,82.95835447,7.05270093,124.43505824,banana
37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,apple
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
86,49,66,20.38697442,81.10313696,5.72406762,235.01512102,tea
70,35,25,22.3386521,62.10754708,6.64935733,117.43951323,soybean
67,43,39,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice
12,71,19,24.91079638,60.71367427,7.142611056000002,42.19740397,lentil
79,39,45,33.52791359,41.49944497,6.94756341,51.69184929,jowar
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,rice
94,39,85,26.92088929,70.96026284,5.44906494,190.13582235,tea
92,55,29,30.5181097,54.7233392,7.11700247,127.97471003,soybean
50,55,25,31.35357668,74.58398826,6.45809859,124.7418986,soybean
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple
133,44,63,24.92497143,74.93167684,6.00698704,190.65939283,sugarcane
43,33,36,14.47725775,37.59644828,7.89628241,91.65155159,mustard
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
33,22,31,33.06833708,44.61284729,7.09878231,63.97308903,bajra
121,66,89,24.77766358,75.05544439,7.18474484,108.50677509,banana
85,37,63,20.20624637,86.49350212,5.57028343,243.97941438,cardamom
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana
84,70,80,30.55728011,61.65877721,7.07953506,68.00891952,cotton
116,34,46,20.48452369,40.78877118,7.22696064,53.311072,wheat
28,79,16,24.70626432,60.26854183,6.0521848810000005,53.12442925,lentil
61,41,39,27.45791196,55.16934188,7.24573812,74.09683509,soybean
89,20,65,27.9137433,62.31638715,5.60813411,243.82767581,coffee
54,60,50,22.27109749,56.01098904,6.17252846,140.30407306,groundnut
81,27,68,28.7902956,90.20726283,6.26427941,275.51474795,tea
123,74,90,31.0995025,74.90568915,6.30822259,205.20742099,sugarcane
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans
53,28,77,26.147272,71.52169127,5.69785405,158.51873986,coconut
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
127,48,54,23.41064992,66.95105976,6.08896043,208.13900515,turmeric
153,71,64,33.28261176,82.08874487,7.04461564,238.96494583,sugarcane
71,41,92,33.87888342,92.54311135,5.14684755,196.84990218,coconut
88,45,61,31.97188944,74.36567006,6.44222996,131.08876508,banana
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee
44,36,37,33.95442336,28.30995945,6.97132049,40.07885131,bajra
56,40,47,26.86810747,34.0103653,6.43077357,108.98226866,jowar
21,21,38,22.5526059,89.32594859999998,6.327673765,104.8955643,pomegranate
85,27,45,24.82341059,38.94437507,6.09205818,75.86097543,mustard
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana
52,43,42,27.86295695,67.14144924,6.47379354,153.85927319,soybean
79,39,26,25.20953033,35.61530807,6.71765454,84.81563632,bajra
5,21,38,22.43377991,90.3396556,6.107054807999999,112.459697,pomegranate
78,51,28,23.65432221,67.63476858,6.39231029,144.71175997,soybean
50,37,35,28.2451385,45.81879732,6.03002351,144.91269182,groundnut
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
106,61,118,31.00232322,90.98189837,7.15729216,188.92238474,banana
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
125,38,61,30.8985597,67.75287673,5.6641618,149.25591564,cotton
64,43,47,26.81984178,67.63831261,6.8391311,136.04966671,soybean
108,23,67,29.10605919,78.53015705,5.65412416,223.16492403,coconut
144,68,86,31.96606704,87.92202896,6.10723792,190.65362499,banana
37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,rice
79,41,65,27.21356969,92.95199779,5.40693546,280.00287522,coconut
28,67,21,21.79792649,63.73086065,6.250994222999999,46.62370222,lentil
64,15,32,27.0049887,45.15489931,6.6327341,38.15046607,bajra
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate
106,58,103,30.71207337,82.41017183,6.53754344,139.35207199,banana
81,38,67,27.86576781,87.04103441,6.3547496,158.17253401,tea
110,57,78,26.30418574,88.29141428,5.55574763,134.04736087,turmeric
99,50,85,27.33714226,94.66751144,5.48439142,210.9050472,coconut
79,20,61,19.01611298,75.67155148,6.40298083,143.60877214,coffee
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
55,48,43,26.06497019,32.07278751,7.03734235,108.38117227,jowar
159,59,82,31.82368777,80.92660188,7.87237834,265.01348829,sugarcane
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
40,18,43,19.38603815,86.79058496,5.767372539,109.91309840000002,pomegranate
91,38,36,26.5232969,77.17331847,7.287318722999999,157.8548562,jute
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes
72,34,25,21.64349713,61.43571749,6.56380892,110.69013865,wheat
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
40,30,35,20.89273273,91.07776977,6.269663962999999,104.4407083,pomegranate
58,28,62,22.67877014,86.27159514,5.88917578,229.86946269,cardamom
77,30,74,33.44309882,80.7766713,5.79897727,238.68475951,coconut
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
90,50,98,34.68374991,74.48363465,7.1225051,122.82500065,banana
102,35,63,27.5371143,64.31574886,6.06235216,64.16476355,cotton
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,banana
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
117,45,41,32.31979309,62.40633938,6.74912066,147.14765863,cotton
74,48,62,18.86000731,73.02794842,5.59001861,171.79146531,cardamom
28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
43,62,23,29.69052464,56.6988406,6.78280652,148.53437962,groundnut
57,23,68,22.04423883,85.19906515,5.23995628,173.73392844,coffee
97,41,98,27.7918892,76.72034117,5.86245801,111.63627816,turmeric
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute
72,24,57,26.34889186,82.98859158,5.51002463,268.39271546,tea
139,60,88,25.12446505,87.94531548,5.92038364,242.46117187,banana
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange
77,39,45,24.23501699,67.9982321,6.53204994,157.05915998,soybean
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple
89,41,38,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans
59,33,53,30.717457,72.36600617,6.16547267,77.28324902,soybean
115,36,29,21.99533802,61.1809339,6.96583313,90.65658419,wheat
